Site,C14Age,C14SD,LabCode,Material,Culture,Latitude,Longitude,Description,Comments,Reference,FullReference,Exclude,Class
Elevatório de Água (PR-UV-16),500,45,SI-1015,Charcoal,Tupiguarani (Guarani),-26.2388,-51.0433,,,Stuckenrath and Mielke 1973,"Stuckenrath, R, and J Mielke. 1973. “Smithsonian Institution Radiocarbon Measurements VIII.” Radiocarbon 15 (2): 388–424.",FALSE,TP
Llamarada 1,500,60,Beta-41940,,Tupiguarani (Guarani),-28.3190,-58.0820,,,Mujica 1995,"Mujica, J I. 1995. “Un Sitio Guaraní En El Centro de La Provincia de Corrientes -Llamarada- Santa Rosa. Depto. de Concepción.” In XX Encuentro de Geohistoria Regional, 135–48. Governador Virasoro.",FALSE,TP
Trevisan (Mt04),500,30,Beta-469164,Charcoal,Tupiguarani,-9.8132,-57.8212,Site with ADE enclosed by ditch. Ceramics are provisionally assigned to Tupi influence given Munduruku occupation of the area and similarities with Mangabal and other complexes (Gaspar 2014).,,Souza 2018,"Souza, Jonas Gregorio de, Denise Pahl Schaan, Mark Robinson, Antonia Damasceno Barbosa, Luiz E. O. C. Aragão, Ben Hur Marimon, Beatriz Schwantes Marimon, et al. 2018. “Pre-Columbian Earth-Builders Settled along the Entire Southern Rim of the Amazon.” Nature Communications 9 (1): 1125.",FALSE,TP
Aguas Blancas (02F4-002),500,50,,,Polychrome (Napo),-0.0500,-77.2300,,,Yépez 2000,"Yépez, Alden. 2000. “Arqueología Particular y Arqueología de Rescate: Análisis Bibliográfico de Las Investigaciones Arqueológicas En La Región Amazónica Ecuatoriana.” Pontificia Universidad Catolica del Ecuador.",FALSE,PL
Cujubim,500,60,SI-3957,,Polychrome (Jatuarana),-8.7808,-63.9069,,,Miller 1978,"Miller, Eurico T. 1978. “Relatório Das Pesquisas Arqueológicas No Território Federal de Rondônia (Alto Rio Madeira, Do Yata Ao Cuniã)”. PRONAPABA.",FALSE,PL
Curralinho,500,55,SI-5377,,Polychrome,-5.6187,-60.9903,ADE site.,Moraes (2013) classifies the ceramics as Polychrome (originally Incised-Punctate).,Simões and Lopes 1987,"Simões, Mário F, and Daniel F Lopes. 1987. “Pesquisas Arqueológicas No Baixo/Médio Rio Madeira (AM).” Revista de Arqueologia 4 (1): 117–34.",FALSE,PL
São Domingos,500,30,Beta-294096,,Polychrome (Jatuarana),-8.7969,-63.9431,,,Zuse 2014,"Zuse, Silvana. 2014. “Variabilidade Cerâmica e Diversidade Cultural No Alto Rio Madeira, Rondônia.” São Paulo: University of São Paulo.",FALSE,PL
Angico (PE00132),500,50,MC-1002,Charcoal,Pedra do Caboclo,-7.8069,-35.5389,Funerary rock shelter.,,Rapaire and Hughes 1977,"Rapaire, J. L., and G. Hughes. 1977. “Monaco Radiocarbon Measurements V.” Radiocarbon 19 (1): 49–61.",FALSE,PC
Porto (PA-ST-42),500,30,Beta-386140,,Incised-Punctate (Santarém),-2.4202,-54.7409,"Aldeia and Porto form a single complex, the largest ADE site (16 ha) in the Santarém region. Excavations uncovered domestic floors with hearths and ceramic-filled pits.",,Maezumi et al. 2018,"Maezumi, S Yoshi, Daiana T Alves, Mark Robinson, Jonas Gregorio De Souza, Carolina Levis, R L Barnett, E A Oliveira, Dunia Urrego, Denise Schaan, and José Iriarte. 2018. “The Legacy of 4,500 Years of Polyculture Agroforestry in the Eastern Amazon.” Nature Plants 4: 540–47.",FALSE,IP
Paraná Miní 1,500,130,Geochron,Bone,Goya-Malabrigo,-28.8743,-59.4258,"Mound site with burials. Starch grains of beans (Phaseolus sp.), manioc (Manihot esculenta) and maize (Zea mays) were recovered from ceramic shers.",,Schmitz et al. 1972,"Schmitz, Pedro Ignácio, C Ceruti, A González, and A Rizzo. 1972. “Investigaciones Arqueológicas En La Zona de Goya (Corrientes), Argentina.” Dédalo. Revista de Arqueología y Etnología 8 (15): 11–121.",FALSE,GM
Piyuya (PIY-1),500,80,ISGS-273,Charcoal,Cumancaya,-7.8333,-74.2500,,,Liu et al. 1986,"Liu, Chao L, Kerry M Riley, and Dennis D Coleman. 1986. “Illinois State Geological Survey Radiocarbon Dates VIII .” Radiocarbon 28 (1): 78–109.",FALSE,CC
Jasiaquiri,500,25,KIA-48484,,Irobi,-13.7214,-63.7411,Part of the site is surrounded by two concentric ditches. The inner ditch is circular and encloses an area of 360 x 300 m. Excavations revealed numerous pit features with ceramics as well as primary inhumations.,,Prümers 2014,"Prümers, Heiko. 2014. “Sitios Prehispánicos Con Zanjas En Bella Vista, Provincia Iténez, Bolivia.” In Amazonía: Memorias de Las Conferencias Magistrales Del 3er Encuentro Internacional de Arqueología Amazónica, edited by Stéphen Rostain, 73–89. Quito: Ekseption Publicidad.",FALSE,NI
Monou-Teri,500,170,IVIC-574,,Monou-Teri,2.4593,-65.0994,,,Wagner and Arvelo 1986,"Wagner, E., and L. Arvelo. 1986. “Monou-Teri: Un Nuevo Complejo Arqueológico En El Alto Orinoco, Venezuela.” Acta Científica Venezolana 37 (6): 689–96.",FALSE,NI
Dois Círculos,500,30,Beta-500917,Charcoal,Unclassified,-10.2085,-67.6555,"Two circular ditched enclosures (largest diameter 137 m) attached to rectangular walled enclosures, with a number of sunken roads leading to two mounded ring villages.",,Unpublished,Unpublished,FALSE,NI
Petit Saut 13,500,50,OBDY-1341,Charcoal,Unclassified,4.9100,-53.0000,,,Vacher et al. 1998,"Vacher, Stéphane, Sylvie Jérémie, and Jérôme Briand. 1998. Amérindiens Du Sinnamary (Guyane): Archéologie En Forêt Équatoriale. Paris: Maison des Sciences de l’Homme.",FALSE,NI
Bom Futuro (PA02385),497,30,Ua-46304,,Incised-Punctate (Santarém),-2.7274,-54.9081,ADE site with 28 ha and earthworks (artificial pond).,,Stenborg 2016,"Stenborg, P D. 2016. “Archaeological Research at Hinterland Sites on the Belterra Plateau, Pará.” In Beyond Waters: Archaeology and Environmental History of the Amazonian Inland, edited by P D Stenborg, 113–26. Gothenburg: University of Gothenburg.",FALSE,IP
Corpus,495,20,Beta-134675,Human bone,Tupiguarani (Guarani),-27.1100,-55.5016,The site contained burials. Enriched isotopic values from human bone collagen and apatite are compatible with consumption of maize.,,Loponte et al. 2016,"Loponte, Daniel, Mirian Carbonera, María José Corriale, and Alejandro Acosta. 2016. “Horticulturists and Oxygen Ecozones in the Tropical and Subtropical Forests of Southeast South America.” Environmental Archaeology, 1–21.",FALSE,TP
Alto do Laranjal,490,30,Beta-368971,Charcoal,Taquara/Itararé,-24.7297,-48.9841,The site (about 2 ha) contained a stone oven.,,Almeida et al. 2017,"Almeida, Fernando Ozorio, Rucirene Miguel, Rafael Pedott, Ricardo Monma, Filippo S Bassi, and Daniela Magri Amaral. 2017. “Os Ceramistas Jê Nos Arranha-Céus Do Alto Ribeira: Uma Análise Espacial Itararé-Taquara.” Cadernos Do LEPAARQ 14 (27): 407–34.",FALSE,UN
Patrocínio Firmino Vieira (RS-PE-29),490,40,Beta-242869,Charcoal,Taquara/Itararé,-27.8271,-51.1934,"A large site with enclosures, mounds and a pit house. The largest enclosure is 80 m diameter. In the central mound of a smaller enclosure, a secondary cremated deposit was found alongside a funeral pyre.",,De Souza and Copé 2010,"De Souza, Jonas Gregorio, and Silvia Moehlecke Copé. 2010. “Novas Perspectivas Sobre a Arquitetura Ritual Do Planalto Meridional Brasileiro: Pesquisas Recentes Em Pinhal Da Serra, RS.” Revista de Arqueologia 23 (2): 98–111.",FALSE,UN
Bom Jardim (RO-JI-29),490,60,,,Proto-Tupiguarani,-10.7979,-61.7638,,,Miller 2009,"Miller, Eurico T. 2009. “A Cultura Cerâmica Do Tronco Tupí No Alto Ji-Paraná, Rondônia, Brasil: Algumas Reflexões Teóricas, Hipotéticas e Conclusivas.” Revista Brasileira de Linguística Antropológica 1 (1): 35–136.",FALSE,TP
Erveiras (PR-SM-14),490,40,Beta-256208,,Tupiguarani (Guarani),-25.7923,-50.4317,,,Chmyz et al. 2009,"Chmyz, Igor, Eliane Sganzerla, Jonas E Volcov, Eloi Bora, Roseli S Ceccon, and CEPA-UFPR. 2009. “Relatório Final Do Projeto de Salvamento Arqueológico Na Área de Implantação Da Mina Dois Irmãos, Em São Mateus Do Sul – Paraná.” Curitiba.",FALSE,TP
RS-T-114,490,30,Beta-388515,Charcoal,Tupiguarani (Guarani),-29.2885,-52.1195,"Layer of dark earth with abundant ceramic debris, ovens and pit features.",,Schneider et al. 2017,"Schneider, Fernanda, Sidnei Wolf, Marcos R Kreutz, and Neli Teresinha Galarce Machado. 2017. “Tempo e Espaço Guarani: Um Estudo Acerca Da Ocupação, Cronologia e Dinâmica de Movimentação Pré-Colonial Na Bacia Do Rio Taquari/Antas, Rio Grande Do Sul, Brasil.” Boletim Do Museu Paraense Emilio Goeldi:Ciencias Humanas 12 (1): 31–56.",FALSE,TP
Santa Marina,490,50,,,Tupiguarani,-23.4003,-45.7494,"18 patches of dark earth covering 40 ha with abundant ceramic debris, hearths and polished axes.",,Moraes 2007,"Moraes, Camila Azevedo. 2007. “Arqueologia Tupi No Nordeste de São Paulo: Um Estudo de Variabilidade Artefatual.” Universidade de São Paulo.",FALSE,TP
São Carlos (SC-VX-05),490,70,SI-548,Charcoal,Tupiguarani (Guarani),-27.1000,-53.0170,,,Stuckenrath and Mielke 1973,"Stuckenrath, R, and J Mielke. 1973. “Smithsonian Institution Radiocarbon Measurements VIII.” Radiocarbon 15 (2): 388–424.",FALSE,TP
Sete Quedas 2 (PR-FO-03),490,60,SI-5040,,Tupiguarani (Guarani),-24.0766,-54.2537,,,Chmyz 1983,"Chmyz, Igor. 1983. “Sétimo Relatório Do Projeto Arqueológico Itaipu.” Curitiba: Itaipu/IPHAN.",FALSE,TP
Vão Grande (TO00415),490,50,Beta-195244,,Tupiguarani,-9.9597,-48.3189,Rock shelter with parietal art.,,Morales 2008,"Morales, Walter F. 2008. Brasil Central: 12.000 Anos de Ocupação No Médio Curso Do Rio Tocantins, TO. São Paulo: Annablume.",FALSE,TP
Novo Engenho Velho,490,50,Beta-260339,,Polychrome (Jatuarana),-8.7770,-63.9280,The site contains mounds arranged in circle around a plaza.,,Zuse 2014,"Zuse, Silvana. 2014. “Variabilidade Cerâmica e Diversidade Cultural No Alto Rio Madeira, Rondônia.” São Paulo: University of São Paulo.",FALSE,PL
Tauary,490,30,Beta-386838,Ceramic temper,Polychrome (Tefé),-3.6356,-64.9605,Six anthropomorphic funerary urns.,,Belletti 2015,"Belletti, Jacqueline S. 2015. “A Arqueologia Do Lago Tefé e a Expansão Polícroma.” São Paulo: University of São Paulo.",FALSE,PL
Cana Brava,490,50,Beta-106388,Charcoal,Unclassified,-9.1030,-43.1558,,,Mutzenberg 2010,"Mutzenberg, D S. 2010. “Ambientes de Ocupação Pré-Histórica No Boqueirão Da Pedra Furada, Parque Nacional Serra Da Capivara-PI.” Recife: Universidade Federal de Pernambuco.",FALSE,PC
Ronquín,490,45,SI-1370,,Arauquinoid (Camoruco),7.8170,-65.8190,,,Roosevelt 1997,"Roosevelt, Anna Curtenius. 1997. The Excavations at Corozal, Venezuela: Stratigraphy and Ceramic Seriation. New Haven: Yale University.",FALSE,IP
Porto (PA-ST-42),490,30,Beta-386148,,Incised-Punctate (Santarém),-2.4202,-54.7409,"Aldeia and Porto form a single complex, the largest ADE site (16 ha) in the Santarém region. Excavations uncovered domestic floors with hearths and ceramic-filled pits.",,Maezumi et al. 2018,"Maezumi, S Yoshi, Daiana T Alves, Mark Robinson, Jonas Gregorio De Souza, Carolina Levis, R L Barnett, E A Oliveira, Dunia Urrego, Denise Schaan, and José Iriarte. 2018. “The Legacy of 4,500 Years of Polyculture Agroforestry in the Eastern Amazon.” Nature Plants 4: 540–47.",FALSE,IP
Cerro Lote 11,490,60,LP-1935,Organic matter,Goya-Malabrigo,-32.9300,-60.1300,Small mound with an area of 35 x 36 m and 90 cm height. Starch grains of beans (Phaseolus sp.) and maize (Zea mays) were recovered from ceramic sherds.,,Bonomo et al. 2011,"Bonomo, Mariano, Gustavo Politis, and Camila Gianotti. 2011. “Montículos, Jerarquía Social y Horticultura En Las Sociedades Indígenas Del Delta Del Río Paraná (Argentina).” Latin American Antiquity 22 (3): 297–333.",FALSE,GM
Aliança (RO-PN-03),490,60,SI-4776,,Bacabal (Corumbiara),-13.0436,-62.2366,The site contains ADE and is surrounded by a defensive ditch.,,Miller 1983,"Miller, Eurico T. 1983. “História Da Cultura Indígena Do Alto Médio Guaporé (Rondônia e Mato Grosso).” Pontifícia Universidade Católica do Rio Grande do Sul.",FALSE,BB
Caboquim,490,30,Beta-500926,Charcoal,Unclassified,-9.8104,-67.1737,"Two concentric circles of mounds around a plaza with 90 m diameter, connected to deep, sunken roads, some flanked by embankments. Excavations revealed burnt floors with ceramics in the mounds.",,Unpublished,Unpublished,FALSE,NI
Santa Helena,490,30,Beta-304005,,Unclassified,-2.8306,-58.1863,,,Lima et al. 2012,"Lima, Helena P, Luiza S Araújo, and Bruno M Moraes. 2012. “As Cerâmicas Saracá e Cronologia Regional Do Rio Urubu.” In Cerâmicas Arqueológicas Da Amazônia: Rumo a Uma Nova Síntese, edited by Cristiana Barreto, Helena P Lima, and Carla J Betancourt, 301–14. Belém: IPHAN.",FALSE,NI
Saut l'Autel (97358.174),490,50,OBDY-1414,Charcoal,Unclassified,4.9100,-53.0000,,,Vacher et al. 1998,"Vacher, Stéphane, Sylvie Jérémie, and Jérôme Briand. 1998. Amérindiens Du Sinnamary (Guyane): Archéologie En Forêt Équatoriale. Paris: Maison des Sciences de l’Homme.",FALSE,NI
Agüerito,485,120,GX-6265,,Arauquinoid (Camoruco),7.6000,-66.3833,,,Roosevelt 1997,"Roosevelt, Anna Curtenius. 1997. The Excavations at Corozal, Venezuela: Stratigraphy and Ceramic Seriation. New Haven: Yale University.",FALSE,IP
Itapinima I (PA-AL-39),485,90,SI-4344,,Incised-Punctate (Curuá),-3.2400,-52.2100,ADE site.,,Rocha 2017,"Rocha, Bruna. 2017. “Ipi Ocemumuge: A Regional Archaeology of the Upper Tapajós River.” London: University College of London.",FALSE,IP
Petit Saut 208,485,60,ARC-883,,Unclassified,4.9100,-53.0000,,,Vacher et al. 1998,"Vacher, Stéphane, Sylvie Jérémie, and Jérôme Briand. 1998. Amérindiens Du Sinnamary (Guyane): Archéologie En Forêt Équatoriale. Paris: Maison des Sciences de l’Homme.",FALSE,NI
PM-01,480,60,Beta-221417,Charcoal,Taquara/Itararé,-26.3580,-54.5959,Ceremonial mound and enclosure complex. The main circle has 180 m diameter and an entrance avenue. Earth ovens were found under the embankment. Phytoliths of maize (Zea mays) were recovered from ceramic fragments.,,Iriarte et al. 2008,"Iriarte, Gillam, and Marozzi 2008",FALSE,UN
Ipiranga (RO-JI-23a),480,60,,,Proto-Tupiguarani,-10.8993,-61.9285,,,Miller 2009,"Miller, Eurico T. 2009. “A Cultura Cerâmica Do Tronco Tupí No Alto Ji-Paraná, Rondônia, Brasil: Algumas Reflexões Teóricas, Hipotéticas e Conclusivas.” Revista Brasileira de Linguística Antropológica 1 (1): 35–136.",FALSE,TP
Bitoca 2 (PA-AT-278),480,40,Beta-227308,Charcoal,Tupiguarani,-5.8237,-50.4992,ADE site.,,Silveira et al. 2008,"Silveira, Maura I, Maria C L R Rodrigues, Elisângela Oliveira, and Louis-Martin Losier. 2008. “Seqüência Cronológica de Ocupação Na Área Do Salobo (Pará).” Revista de Arqueologia 21 (1): 61–84.",FALSE,TP
Domingos II,480,60,,,Tupiguarani,-22.5142,-51.9740,,,Moraes 2007,"Moraes, Camila Azevedo. 2007. “Arqueologia Tupi No Nordeste de São Paulo: Um Estudo de Variabilidade Artefatual.” Universidade de São Paulo.",FALSE,TP
Edinaldo (PA-AT-289),480,50,Beta-227312,Charcoal,Tupiguarani,-5.8084,-50.5380,,,Silveira et al. 2008,"Silveira, Maura I, Maria C L R Rodrigues, Elisângela Oliveira, and Louis-Martin Losier. 2008. “Seqüência Cronológica de Ocupação Na Área Do Salobo (Pará).” Revista de Arqueologia 21 (1): 61–84.",FALSE,TP
Llamarada 1,480,50,Beta-41944,,Tupiguarani (Guarani),-28.3190,-58.0820,,,Mujica 1995,"Mujica, J I. 1995. “Un Sitio Guaraní En El Centro de La Provincia de Corrientes -Llamarada- Santa Rosa. Depto. de Concepción.” In XX Encuentro de Geohistoria Regional, 135–48. Governador Virasoro.",FALSE,TP
Garbin,480,40,Beta-260336,,Incised Rim,-8.7860,-63.9390,ADE site.,,Zuse 2014,"Zuse, Silvana. 2014. “Variabilidade Cerâmica e Diversidade Cultural No Alto Rio Madeira, Rondônia.” São Paulo: University of São Paulo.",FALSE,SB
Peixe 2 (GO-CA-11),480,50,Beta-92530,,Aratu,-17.4783,-48.2382,Ring village.,,Mello 1996,"Mello, P. 1996. “Levantamento e Resgate Do Patrimônio Arqueológico Da Área Diretamente Afetada Pela Usina Hidrelétrica Corumbá (GO): Relatório Final. .” Goiânia: IGPA-UCG.",FALSE,PC
El Cerro,480,50,Beta-117218,Charcoal,Unclassified,-13.2345,-65.4123,Raised fields.,,Walker 2000,"Walker, John H. 2000. “Raised Field Abandonment in the Upper Amazon.” Culture & Agriculture 22 (2): 27–31.",FALSE,NI
Fazenda Iquiri II,476,30,Ua-49944,Charcoal,Quinari,-10.0713,-67.4103,"The site includes a mound ring village, two ditched enclosures (the largest 130 m diameter) and a walled enclosure.",,Saunaluoma et al. 2018,"Saunaluoma, Sanna, Martti Pärssinen, and Denise Schaan. 2018. “Diversity of Pre-Colonial Earthworks in the Brazilian State of Acre, Southwestern Amazonia.” Journal of Field Archaeology 43 (5): 362–79.",FALSE,TT
Estancia Girasol,475,35,Ua-24929,Charcoal,Tumichucua,-11.1814,-66.1839,Three linear ditches connected to the river and a causeway.,,Saunaluoma 2010,"Saunaluoma, Sanna. 2010. “Pre-Columbian Earthworks in the Riberalta Region of the Bolivian Amazon.” Amazônica-Revista de Antropologia 2 (1).",FALSE,TT
MT-IV-01,475,60,SI-1017,Charcoal,Tupiguarani (Guarani),-23.5000,-52.5000,,,Stuckenrath and Mielke 1973,"Stuckenrath, R, and J Mielke. 1973. “Smithsonian Institution Radiocarbon Measurements VIII.” Radiocarbon 15 (2): 388–424.",FALSE,TP
Corozal,475,70,OxA-2488,,Arauquinoid (Camoruco),7.9200,-65.6970,,,Roosevelt 1997,"Roosevelt, Anna Curtenius. 1997. The Excavations at Corozal, Venezuela: Stratigraphy and Ceramic Seriation. New Haven: Yale University.",FALSE,IP
Bonin 1 (Urubici-31),470,28,UGAMS-30074,Charcoal,Taquara/Itararé,-27.9985,-49.5496,"Pit house village with 23 structures. Excavations revealed large stone ovens. Phytoliths and starch grains from ceramic fragments revealed manioc (Manihot esculenta), beans (Phaseolus sp.), yams (Dioscorea sp.), maize (Zea mays) and squash (Cucurbita sp.).",,Silva 2018,"Silva, Bruno Labrador Rodrigues. 2018. “Sistema de Assentamento Proto-Jê Meridional No Alto Rio Canoas.” Universidade de São Paulo.",FALSE,UN
Carajá 1 (PR-UB-04),470,95,SI-2192,Charcoal,Taquara/Itararé,-24.4668,-53.1341,"Pit houses around a large central mound, which contained baked clay floors and a deposit of ashes.",,Chmyz and Sauner 1971,"Chmyz, Igor, and Zulmara C Sauner. 1971. “Nota Prévia Sobre as Pesquisas Arqueológicas No Vale Do Rio Piquiri.” Dédalo 13: 7–36.",FALSE,UN
DiCarli,470,30,Beta-436324,Charcoal,Taquara/Itararé,-27.7271,-50.7952,Large pit house (15 m diameter).,,Robinson et al. 2018,"Robinson, Mark, Jonas Gregorio De Souza, S. Yoshi Maezumi, Macarena Cárdenas, Luiz Pessenda, Keith Prufer, Rafael Corteletti, et al. 2018. “Uncoupling Human and Climate Drivers of Late Holocene Vegetation Change in Southern Brazil.” Scientific Reports 8 (1).",FALSE,UN
Rincão dos Albinos (SC-CL-70/71),470,50,Beta-297432,Charcoal,Taquara/Itararé,-27.5517,-50.6373,"Sites SC-CL-70 and 71 are part of a single complex, the largest pit house village ever recorded, with 107 medium and small structures. Excavations revealed alternating layers of occupation-",,Schmitz et al. 2013,"Schmitz, Pedro Ignácio, Jairo Henrique Rogge, Raul V Novasco, Natalia Machado Mergen, and Suliano Ferrasso. 2013. “Rincão Dos Albinos: Um Grande Sítio Jê Meridional.” Pesquisas: Antropologia 70: 65–131.",FALSE,UN
SC-AG-12,470,40,Beta-185444,Charcoal,Taquara/Itararé,-27.6618,-51.0229,"Funerary mound and enclosure complex. The largest enclosure surrounded a mound with cremated burials of an adult and an infant, with numerous earth ovens in the encircled area.",,De Masi 2005,"De Masi, Marco Aurélio Nadal. 2005. “Relatorio Final Do Projeto de Salvamento Arqueologico UHE Campos Novos.” Tubarao: Unisul.",FALSE,UN
SC-CL-43,470,50,Beta-256216,Charcoal,Taquara/Itararé,-27.6428,-50.5884,Pit house site with 4 structures (4.4 to 6 m diameter).,,Schmitz et al. 2013,"Schmitz, Pedro Ignácio, Jairo Henrique Rogge, Raul V Novasco, Natalia Machado Mergen, and Suliano Ferrasso. 2013. “Boa Parada: Um Lugar de Casas Subterrâneas, Aterros-Plataforma e Danceiro.” Pesquisas: Antropologia 70: 133–95.",FALSE,UN
Arroio Corrente V,470,40,Beta-280654,Charcoal,Tupiguarani (Guarani),-28.6852,-49.0358,,,Milheira and DeBlasis 2011,"Milheira, Rafael Guedes, and Paulo DeBlasis. 2011. “O Território Guarani No Litoral Sulcatarinense: Ocupação e Abandono No Limiar Do Período Colonial.” Revista de Arqueologia Americana 29: 147–82.",FALSE,TP
Córrego do Maranhão (ZM-CR-01),470,50,Beta-290693,Charcoal,Tupiguarani,-20.7346,-42.1582,Ceramic densities suggest a ring village 1.5 ha.,,Mageste 2017,"Mageste, Leandro Elias Canaan. 2017. “Cronologia e Variabilidade: Os Ceramistas Tupiguarani Da Zona Da Mata Mineira e Complexo Lagunar de Araruama.” Universidade de São Paulo.",FALSE,TP
Rancho Leôncio 2 (PR-FL-05),470,100,SI-694,,Tupiguarani (Guarani),-23.3162,-52.5910,,,Stuckenrath and Mielke 1973,"Stuckenrath, R, and J Mielke. 1973. “Smithsonian Institution Radiocarbon Measurements VIII.” Radiocarbon 15 (2): 388–424.",FALSE,TP
Wilmoth Röpke (RS-JC-57),470,60,Beta-181184,,Tupiguarani (Guarani),-29.4400,-53.2700,Layer of dark earth with hearths and post holes.,,Soares 2004,"Soares, André Luis R. 2004. “Contribuição à Arqueologia Guarani: Estudo Do Sítio Röpke.” São Paulo: University of São Paulo.",FALSE,TP
Nuevo Rocafuerte (N-P-3),470,180,SI-299,,Polychrome (Napo),-0.9204,-75.4031,,,Evans and Meggers 1968,"Evans, Clifford, and B J Meggers. 1968. Archaeological Investigations on the Rio Napo, Eastern Ecuador. Washington, D.C.: Smithsonian Institution.",FALSE,PL
Bom Socorro (AM-IT-35),470,30,Beta-420229,,Saracá,-3.1137,-58.5604,A 500 x 120 m ADE site. Excavations revealed post holes of a domestic structure with many pits and hearths.,,Bassi 2016,"Bassi, Filippo S. 2016. “A Maloca Saracá: Uma Fronteira Cultural No Médio Amazonas Pré-Colonial, Vista Da Perspectiva de Uma Casa.” São Paulo: University of São Paulo.",FALSE,PL
Camoruco,470,80,I-8623,,Arauquinoid (Camoruco),7.9210,-65.8580,,,Roosevelt 1997,"Roosevelt, Anna Curtenius. 1997. The Excavations at Corozal, Venezuela: Stratigraphy and Ceramic Seriation. New Haven: Yale University.",FALSE,IP
Serra do Maguari I,470,30,Beta-433637,Charcoal,Incised-Punctate (Santarém),-2.8075,-55.0647,ADE site with 300 x 200 m area and six mounds arranged in semi-circle. Mounds contain successive occupation floors and ceramic deposits.,,Alves 2017,"Alves, Daiana Travassos. 2017. “Dark Earth Plant Management in the Lower Tapajos.” University of Exeter.",FALSE,IP
Bella Vista-3,470,27,KIA-40611,,Irobi,-13.2635,-63.7066,Ring ditch.,,Prümers 2014,"Prümers, Heiko. 2014. “Sitios Prehispánicos Con Zanjas En Bella Vista, Provincia Iténez, Bolivia.” In Amazonía: Memorias de Las Conferencias Magistrales Del 3er Encuentro Internacional de Arqueología Amazónica, edited by Stéphen Rostain, 73–89. Quito: Ekseption Publicidad.",FALSE,NI
Jamari Phase,470,70,Beta-51726,,Jamari (Jamari),-8.8600,-63.3100,,,Miller 1992,"Miller, Eurico T. 1992. “Arqueologia Nos Empreendimentos Hidrelétricos Da Eletronorte: Resultados Preliminares.” Brasília: Centrais Elétricas do Norte do Brasil S.A.",FALSE,NI
Caboquim,470,30,Beta-500924,Charcoal,Unclassified,-9.8104,-67.1737,"Two concentric circles of mounds around a plaza with 90 m diameter, connected to deep, sunken roads, some flanked by embankments. Excavations revealed burnt floors with ceramics in the mounds.",,Unpublished,Unpublished,FALSE,NI
El Cerro,470,90,Beta-117221,Charcoal,Unclassified,-13.2345,-65.4123,Raised fields.,,Walker 2000,"Walker, John H. 2000. “Raised Field Abandonment in the Upper Amazon.” Culture & Agriculture 22 (2): 27–31.",FALSE,NI
João Rodrigues Varela I (RS-PE-10a),465,40,SI-6558,Charcoal,Taquara/Itararé,-27.8600,-51.1700,A large site with 23 pit houses.,,Ribeiro and Ribeiro 1985,"Ribeiro, Pedro Augusto Mentz, and Catharina Torrano Ribeiro. 1985. “Levantamentos Arqueológicos No Município de Esmeralda, RS, Brasil.” Revista Do CEPA 12 (14): 49–105.",FALSE,UN
Valmor Baggio 1 (SC01720),460,30,Beta-414088,Charcoal,Taquara/Itararé,-27.7030,-50.7750,"Pit house village with 17 structures, including a large, central structure with 16 m diameter on the hill top. Excavations at the largest house revealed cycles of burning and renewal. Smaller houses had central fire pits and post holes. One of them was bell-shaped.",,De Souza et al. 2016,"De Souza, Jonas Gregorio, Mark Robinson, Rafael Corteletti, Macarena Lucia Cárdenas, Sidnei Wolf, José Iriarte, Francis Mayle, and Paulo DeBlasis. 2016. “Understanding the Chronology and Occupation Dynamics of Oversized Pit Houses in the Southern Brazilian Highlands.” PLoS One 11 (7): e0158127.",FALSE,UN
Bitoca 1 (PA-AT-277),460,40,Beta-227306,Charcoal,Tupiguarani,-5.8202,-50.5021,ADE site.,,Silveira et al. 2008,"Silveira, Maura I, Maria C L R Rodrigues, Elisângela Oliveira, and Louis-Martin Losier. 2008. “Seqüência Cronológica de Ocupação Na Área Do Salobo (Pará).” Revista de Arqueologia 21 (1): 61–84.",FALSE,TP
Córrego do Maranhão (ZM-CR-01),460,50,Beta-290692,Charcoal,Tupiguarani,-20.7346,-42.1582,Ceramic densities suggest a ring village 1.5 ha.,,Mageste 2017,"Mageste, Leandro Elias Canaan. 2017. “Cronologia e Variabilidade: Os Ceramistas Tupiguarani Da Zona Da Mata Mineira e Complexo Lagunar de Araruama.” Universidade de São Paulo.",FALSE,TP
Ferraz Egreja (MT-SL-91),460,40,Gif-9044,Charcoal,Tupiguarani,-16.5167,-54.8278,"Rock shelter with parietal art and long history of occupation, mostly preceramic, with numerous superimposed hearths.",,Fontugne et al. 2006,"Fontugne, Michel, Christine Hatté, and Claude Noury. 2006. “Quadro Cronológico.” In Pré-História Do Mato Grosso, edited by Águeda V Vialou, EdUSP, 45–48. São Paulo.",FALSE,TP
Corozal,460,80,QC-324-A,Charcoal,Arauquinoid (Camoruco),7.9200,-65.6970,,,Roosevelt 1997,"Roosevelt, Anna Curtenius. 1997. The Excavations at Corozal, Venezuela: Stratigraphy and Ceramic Seriation. New Haven: Yale University.",FALSE,IP
Fazenda Cacau (PA00993),460,30,Beta-293286,,Incised-Punctate (Santarém),-4.1909,-55.4569,,,Martins 2012,"Martins, Cristiane Maria Pires. 2012. “Sobre Contatos e Fronteiras: Um Enfoque Arqueológico.” Amazônica - Revista de Antropologia 4 (1): 150–84.",FALSE,IP
